neo,desn,absolute_magnitude,magnitude_slope,epoch,mean_anomaly,argument_of_perihelion,longitude_of_the_ascending node,inclination,eccentricity,mean_motion,semi_major_axis,ref1,ref2,observations,oppostion,time_of_perihelion_passage, rms_residual,Polarization,rotation_period,computer,classification,desn,label,last _observation
0,V5368,13.2,0.15,K161D,167.33982,114.53087,308.75395,14.54027,0.1088348,0.08347745,5.1850938,0,MPO338977,106,7,2002-2015,0.37,M-v,38h,MPCLINUX,9,-315368,2007 VX2,20150522
0,V5369,13.2,0.15,K161D,71.15266,192.41095,304.04771,12.6241,0.0894985,0.08252669,5.2248412,0,MPO338977,154,8,2002-2015,0.36,M-v,38h,MPCLINUX,9,-315369,2007 VG6,20150509
0,V5898,11.4,0.15,K161D,79.66585,68.92285,344.70171,42.02833,0.3514848,0.04042158,8.4086672,0,MPO368184,211,8,2008-2016,0.39,M-v,38h,MPCLINUX,000A,-315898,2008 QD4,20160210
0,V5901,14.2,0.15,K161D,136.41583,126.73277,325.79306,3.49032,0.0848902,0.08562558,5.0980062,0,MPO291889,72,7,2000-2014,0.39,M-v,38h,MPCLINUX,9,-315901,2008 QY36,20140324
0,V5902,13.8,0.15,K161D,137.40143,132.51956,324.28076,4.22799,0.0824903,0.08147214,5.2698302,0,MPO338977,102,10,1997-2015,0.26,M-v,38h,MPCLINUX,9,-315902,2008 QS40,20150521
0,V5903,13.6,0.15,K161D,170.80417,224.336,195.2222,18.54873,0.0966713,0.08115353,5.2836142,0,MPO338977,74,8,2001-2015,0.37,M-v,38h,MPCLINUX,9,-315903,2008 QJ42,20150525
0,V5905,14,0.15,K161D,204.25674,207.95584,176.49401,9.5141,0.0680722,0.08341161,5.1878218,0,MPO338977,76,8,1995-2015,0.39,M-v,38h,MPCLINUX,9,-315905,2008 RC2,20150420
0,V5906,13.6,0.15,K161D,177.89035,227.21996,194.24184,6.17472,0.1571797,0.08319757,5.1967156,0,MPO338977,107,7,1996-2015,0.43,M-v,38h,MPCLINUX,9,-315906,2008 RD4,20150425
0,V5907,13.8,0.15,K161D,184.05699,210.96369,201.27833,6.57115,0.0963111,0.08411208,5.1589795,0,MPO338977,114,9,1996-2015,0.29,M-v,38h,MPCLINUX,9,-315907,2008 RF20,20150522
0,V5908,15,0.15,K161D,74.26635,273.22875,340.84466,7.53299,0.0474868,0.12430915,3.9761917,0,MPO348911,102,6,2005-2015,0.37,M-v,38h,MPCLINUX,8,-315908,2008 RX33,20150906
0,V5909,13.9,0.15,K161D,218.67737,216.60996,151.25024,4.32334,0.1058186,0.08422452,5.154387,0,MPO338977,105,8,2002-2015,0.32,M-v,38h,MPCLINUX,9,-315909,2008 RO63,20150409
0,V5910,13.9,0.15,K161D,156.70304,60.45844,19.01829,9.58482,0.0452556,0.08571326,5.0945291,0,MPO338977,79,8,1997-2015,0.41,M-v,38h,MPCLINUX,9,-315910,2008 RH64,20150414
0,V5911,12.9,0.15,K161D,158.13666,50.63822,29.57451,9.9485,0.1157436,0.08336658,5.1896896,0,MPO341973,194,9,2001-2015,0.47,M-v,38h,MPCLINUX,9,-315911,2008 RH67,20150618
0,V5913,14.4,0.15,K161D,164.53877,14.24527,61.0924,2.29234,0.0357858,0.0857031,5.0949316,0,MPO338977,76,7,2008-2015,0.4,M-v,38h,MPCLINUX,9,-315913,2008 RP109,20150513
0,V5914,14,0.15,K161D,272.83742,72.85024,244.63817,5.22378,0.0216256,0.08235529,5.2320881,0,MPO338977,73,9,2006-2015,0.34,M-v,38h,MPCLINUX,9,-315914,2008 RE113,20150423
0,V5915,13.8,0.15,K161D,111.56206,200.29349,287.00281,5.95763,0.0473425,0.08470857,5.1347324,0,MPO338977,69,7,2002-2015,0.26,M-v,38h,MPCLINUX,9,-315915,2008 RB123,20150423
0,V5916,14,0.15,K161D,186.75033,221.34966,175.17796,6.59232,0.1198489,0.0818573,5.2532867,0,MPO338978,91,8,1996-2015,0.33,M-v,38h,MPCLINUX,9,-315916,2008 RO124,20150413
0,V5917,14.4,0.15,K161D,160.89375,177.42597,249.16877,2.82924,0.0887969,0.0840925,5.1597802,0,MPO288204,79,6,2008-2014,0.33,M-v,38h,MPCLINUX,9,-315917,2008 RO125,20140226
0,V5918,14,0.15,K161D,214.83017,48.06374,334.92149,6.40715,0.0091554,0.08296719,5.2063314,0,MPO338978,78,8,1995-2015,0.3,M-v,38h,MPCLINUX,9,-315918,2008 RT126,20150425
0,V5919,13.9,0.15,K161D,196.12137,60.88771,328.82094,2.95119,0.1444417,0.08238911,5.2306564,0,MPO334717,104,11,1997-2015,0.33,M-v,38h,MPCLINUX,9,-315919,2008 RG127,20150329
0,V5921,13.9,0.15,K161D,147.05076,89.14678,347.01824,12.39589,0.1159321,0.08221061,5.238225,0,MPO294627,83,7,2002-2014,0.29,M-v,38h,MPCLINUX,9,-315921,2008 SL23,20140428
0,V5922,13.9,0.15,K161D,186.76266,175.22069,229.23381,4.79778,0.0884228,0.07970089,5.3476208,0,MPO334717,77,8,2002-2015,0.32,M-v,38h,MPCLINUX,9,-315922,2008 SW28,20150317
0,V5923,13.2,0.15,K161D,169.55724,46.09991,32.04617,9.82366,0.0684598,0.08279639,5.2134888,0,MPO341973,124,8,2007-2015,0.4,M-v,38h,MPCLINUX,9,-315923,2008 SM39,20150619
0,V5924,15.2,0.15,K161D,135.93387,273.37179,293.00414,8.05666,0.126476,0.12511925,3.9590104,0,MPO352940,65,7,1995-2015,0.26,M-v,38h,MPCLINUX,8,-315924,2008 SX85,20151016
0,V5925,13.9,0.15,K161D,341.59316,29.08195,228.49965,6.45205,0.0141049,0.08164115,5.262555,0,MPO338978,105,9,2001-2015,0.28,M-v,38h,MPCLINUX,9,-315925,2008 SE96,20150522
0,V5926,13.5,0.15,K161D,193.15092,52.236,342.96391,10.54268,0.0942388,0.07925625,5.3676026,0,MPO294627,88,8,1996-2014,0.33,M-v,38h,MPCLINUX,9,-315926,2008 SW149,20140428
0,V5928,13.6,0.15,K161D,168.04284,135.06418,285.33109,9.49252,0.0508025,0.08059065,5.3081878,0,MPO338978,71,6,2008-2015,0.26,M-v,38h,MPCLINUX,9,-315928,2008 SP198,20150514
0,V5930,14.5,0.15,K161D,105.37644,33.86201,184.86954,8.91105,0.1344202,0.12585594,3.9435459,0,MPO348911,173,12,2000-2015,0.42,M-v,38h,MPCLINUX,8,-315930,2008 SG221,20150905
0,V5931,13.7,0.15,K161D,188.01429,349.36077,48.09457,7.01889,0.0556212,0.07926407,5.3672496,0,MPO338978,110,8,2003-2015,0.35,M-v,38h,MPCLINUX,9,-315931,2008 SY233,20150421
0,V5932,13.7,0.15,K161D,168.6082,2.19892,73.20519,5.01875,0.0610363,0.08159885,5.2643734,0,MPO294627,97,7,2007-2014,0.33,M-v,38h,MPCLINUX,9,-315932,2008 SX274,20140503
0,V5933,13.7,0.15,K161D,189.4917,177.02202,241.40418,7.68951,0.0481124,0.08497223,5.1241051,0,MPO341973,90,10,1996-2015,0.25,M-v,38h,MPCLINUX,9,-315933,2008 SR275,20150618
0,V5934,13.7,0.15,K161D,188.89832,30.98025,16.37837,5.21466,0.1203662,0.08434756,5.1493734,0,MPO338978,117,9,1996-2015,0.39,M-v,38h,MPCLINUX,9,-315934,2008 SV279,20150524
0,V5935,14.5,0.15,K161D,221.26624,142.1759,232.21349,2.17915,0.0700381,0.08440045,5.1472216,0,MPO334717,65,8,2003-2015,0.26,M-v,38h,MPCLINUX,9,-315935,2008 TK15,20150317
0,V5936,13.1,0.15,K161D,172.91862,63.92661,355.25431,9.61116,0.0678097,0.08247033,5.2272212,0,MPO338978,139,8,2002-2015,0.39,M-v,38h,MPCLINUX,9,-315936,2008 TD29,20150514
0,V5937,14.2,0.15,K161D,193.73481,169.81678,232.5212,6.00919,0.0883427,0.08287523,5.2101818,0,MPO338978,79,9,1995-2015,0.31,M-v,38h,MPCLINUX,9,-315937,2008 TE49,20150522
0,V5938,13.7,0.15,K161D,210.71034,9.64674,21.06658,4.33571,0.0690298,0.08302388,5.2039608,0,MPO338978,138,10,2001-2015,0.36,M-v,38h,MPCLINUX,9,-315938,2008 TV49,20150522
0,V5939,14.3,0.15,K161D,192.41355,2.52711,56.30724,4.18379,0.0456091,0.0834289,5.1871051,0,MPO341973,67,7,2007-2015,0.33,M-v,38h,MPCLINUX,9,-315939,2008 TN59,20150611
0,V5940,13.7,0.15,K161D,203.28041,24.87313,7.17434,6.04453,0.0322038,0.08280868,5.2129729,0,MPO338978,117,9,2002-2015,0.4,M-v,38h,MPCLINUX,9,-315940,2008 TJ85,20150425
0,V5941,14.2,0.15,K161D,207.43045,47.67903,338.73549,2.343,0.1699004,0.08216262,5.2402644,0,MPO334717,81,8,2002-2015,0.42,M-v,38h,MPCLINUX,9,-315941,2008 TE91,20150317
0,V5942,13.8,0.15,K161D,156.55946,69.33418,24.61335,12.3596,0.0610504,0.08268425,5.2182014,0,MPO338978,117,8,1997-2015,0.41,M-v,38h,MPCLINUX,9,-315942,2008 TG101,20150526
0,V5943,13.9,0.15,K161D,199.34941,353.86616,38.34643,11.28151,0.0327427,0.08032653,5.3198174,0,MPO338978,71,8,2002-2015,0.35,M-v,38h,MPCLINUX,9,-315943,2008 TY116,20150419
0,V5944,13.7,0.15,K161D,114.68643,131.79452,344.4748,7.76164,0.017536,0.08215366,5.2406454,0,MPO334717,92,8,2002-2015,0.33,M-v,38h,MPCLINUX,9,-315944,2008 TN118,20150314
0,V5945,14,0.15,K161D,213.98502,26.0548,350.22259,7.84784,0.0277997,0.08364657,5.1781024,0,MPO334717,81,10,1996-2015,0.34,M-v,38h,MPCLINUX,9,-315945,2008 TR118,20150328
0,V5948,13.8,0.15,K161D,192.50669,129.65827,276.25026,3.90852,0.0627484,0.08105555,5.2878711,0,MPO338978,100,9,1995-2015,0.33,M-v,38h,MPCLINUX,9,-315948,2008 TL125,20150423
0,V5949,13.4,0.15,K161D,133.06529,215.86864,257.34509,6.09743,0.0350977,0.08383088,5.1705097,0,MPO341973,119,8,2001-2015,0.31,M-v,38h,MPCLINUX,9,-315949,2008 TJ126,20150619
0,V5950,13.7,0.15,K161D,206.22512,131.78047,261.10826,6.0578,0.071551,0.08174215,5.258219,0,MPO338978,90,8,2006-2015,0.28,M-v,38h,MPCLINUX,9,-315950,2008 TT127,20150521
0,V5951,14.4,0.15,K161D,165.00842,300.72119,126.29426,1.39848,0.0867059,0.07940244,5.3610124,0,MPO291890,67,9,2000-2014,0.39,M-v,38h,MPCLINUX,9,-315951,2008 TL144,20140401
0,V5952,13.8,0.15,K161D,200.13813,348.87762,50.15864,5.09681,0.0553714,0.08331726,5.1917375,0,MPO338978,124,10,1997-2015,0.34,M-v,38h,MPCLINUX,9,-315952,2008 TO148,20150522
0,V5953,14.1,0.15,K161D,271.47541,230.80342,90.12815,2.62996,0.0332855,0.08400883,5.1632056,0,MPO338978,78,7,2008-2015,0.31,M-v,38h,MPCLINUX,9,-315953,2008 TK150,20150421
0,V5954,13.8,0.15,K161D,125.69416,123.0373,355.93984,6.86395,0.0320817,0.08230561,5.2341935,0,MPO341973,98,8,2006-2015,0.32,M-v,38h,MPCLINUX,9,-315954,2008 TJ176,20150619
0,V5956,13.6,0.15,K161D,164.97809,55.19983,8.34542,10.28087,0.0272274,0.08194539,5.2495211,0,MPO338978,82,9,1997-2015,0.27,M-v,38h,MPCLINUX,9,-315956,2008 UJ9,20150425
0,V5957,13.4,0.15,K161D,176.05338,28.72336,26.58848,5.2176,0.0708287,0.08208133,5.2437236,0,MPO338978,126,7,2008-2015,0.31,M-v,38h,MPCLINUX,9,-315957,2008 UO9,20150425
0,V5958,13.7,0.15,K161D,220.58886,45.69934,330.73898,12.47664,0.1430941,0.08178329,5.2564556,0,MPO291890,83,8,1995-2014,0.33,M-v,38h,MPCLINUX,9,-315958,2008 UR59,20140329
0,V5960,14,0.15,K161D,242.51409,279.74721,64.64883,3.30389,0.1221021,0.08349573,5.1843366,0,MPO338978,96,10,2003-2015,0.36,M-v,38h,MPCLINUX,9,-315960,2008 UB190,20150511
0,V5964,14,0.15,K161D,308.30679,192.50208,113.64017,2.63447,0.0386431,0.08418986,5.1558015,0,MPO338978,98,9,1997-2015,0.32,M-v,38h,MPCLINUX,9,-315964,2008 WH17,20150513
0,V6085,13.4,0.15,K161D,132.10132,234.11881,88.53181,10.06497,0.1529935,0.08208544,5.2435485,0,MPO372941,82,8,1997-2015,0.3,M-v,38h,MPCLINUX,9,-316085,2009 KT9,20151219
0,V6119,13.6,0.15,K161D,167.66437,233.04662,187.1986,31.29208,0.1264284,0.08391391,5.1670985,0,MPO338978,117,8,2003-2015,0.3,M-v,38h,MPCLINUX,9,-316119,2009 QL26,20150518
0,V6127,14.3,0.15,K161D,149.67919,252.68392,180.80983,1.23798,0.0571638,0.08196881,5.2485211,0,MPO338978,89,8,2007-2015,0.31,M-v,38h,MPCLINUX,9,-316127,2009 RY34,20150419
0,V6128,14,0.15,K161D,151.73743,330.3788,110.30128,4.0503,0.1208426,0.08262932,5.2205138,0,MPO338978,116,8,1999-2015,0.32,M-v,38h,MPCLINUX,9,-316128,2009 RB57,20150522
0,V6129,14,0.15,K161D,125.59126,84.51069,10.20335,4.46031,0.0971394,0.08108465,5.286606,0,MPO334717,73,8,2002-2015,0.26,M-v,38h,MPCLINUX,9,-316129,2009 RH64,20150319
0,V6130,13.6,0.15,K161D,167.53561,15.49694,48.66067,8.16407,0.0923406,0.08433237,5.1499914,0,MPO338978,131,9,2002-2015,0.32,M-v,38h,MPCLINUX,9,-316130,2009 RA74,20150524
0,V6132,14,0.15,K161D,156.20755,268.50308,163.12428,8.87401,0.1457336,0.08389756,5.1677697,0,MPO334717,75,7,2008-2015,0.27,M-v,38h,MPCLINUX,9,-316132,2009 SO19,20150319
0,V6133,13.7,0.15,K161D,141.68156,104.9815,339.96493,5.19354,0.1546735,0.08132098,5.2763587,0,MPO338978,121,8,1997-2015,0.37,M-v,38h,MPCLINUX,9,-316133,2009 SX33,20150423
0,V6134,13.9,0.15,K161D,174.18211,159.47705,255.2738,5.53734,0.0455052,0.08524675,5.1130985,0,MPO338978,94,8,2005-2015,0.29,M-v,38h,MPCLINUX,9,-316134,2009 SV43,20150423
0,V6135,14.3,0.15,K161D,190.19873,266.91904,118.16217,3.10974,0.097883,0.08204632,5.2452151,0,MPO338978,63,8,2002-2015,0.36,M-v,38h,MPCLINUX,9,-316135,2009 SX65,20150411
0,V6137,14.1,0.15,K161D,131.76062,293.44266,161.00151,5.11031,0.1189189,0.08149306,5.2689283,0,MPO338978,107,8,2002-2015,0.34,M-v,38h,MPCLINUX,9,-316137,2009 SM131,20150520
0,V6141,13.6,0.15,K161D,141.45612,68.34435,14.70415,24.75084,0.0982482,0.0830512,5.2028197,0,MPO310927,94,6,2002-2014,0.37,M-v,38h,MPCLINUX,9,-316141,2009 SM248,20140430
0,V6144,14,0.15,K161D,197.67478,152.20211,234.55778,5.60871,0.08306,0.08417866,5.1562588,0,MPO338978,68,7,2008-2015,0.35,M-v,38h,MPCLINUX,9,-316144,2009 SD304,20150512
0,V6145,14.5,0.15,K161D,328.04112,216.16088,99.36283,17.53944,0.2111855,0.1241857,3.9788265,0,MPO345871,107,7,2003-2015,0.38,M-v,38h,MPCLINUX,8,-316145,2009 SC330,20150702
0,V6146,14,0.15,K161D,141.98419,208.86418,241.06934,1.56416,0.0820052,0.08535639,5.1087193,0,MPO338978,136,8,1998-2015,0.3,M-v,38h,MPCLINUX,9,-316146,2009 SV347,20150522
0,V6147,13.2,0.15,K161D,198.52825,346.0772,45.71088,13.89788,0.0634942,0.08320803,5.19628,0,MPO338978,120,8,2003-2015,0.39,M-v,38h,MPCLINUX,9,-316147,2009 SM348,20150524
0,V6148,14.1,0.15,K161D,159.91339,327.2931,104.06015,2.31213,0.0338317,0.08032138,5.3200446,0,MPO338978,109,10,2000-2015,0.33,M-v,38h,MPCLINUX,9,-316148,2009 SK352,20150525
0,V6149,13.6,0.15,K161D,168.52758,328.39287,76.76795,8.72903,0.060631,0.07938145,5.3619576,0,MPO338978,97,8,2002-2015,0.32,M-v,38h,MPCLINUX,9,-316149,2009 ST355,20150423
0,V6150,13.6,0.15,K161D,166.99515,321.15548,95.3541,8.08508,0.1441217,0.08246524,5.2274365,0,MPO338978,98,7,1999-2015,0.35,M-v,38h,MPCLINUX,9,-316150,2009 SW355,20150506
0,V6152,13.5,0.15,K161D,219.53717,79.64047,265.53195,14.31514,0.1526515,0.08143011,5.2716433,0,MPO338978,74,8,2001-2015,0.41,M-v,38h,MPCLINUX,9,-316152,2009 SV361,20150423
0,V6153,13.5,0.15,K161D,161.95454,23.41807,45.87162,9.62858,0.076981,0.08353272,5.1828061,0,MPO338978,120,9,2002-2015,0.36,M-v,38h,MPCLINUX,9,-316153,2009 TZ24,20150518
0,V6155,13.3,0.15,K161D,182.05451,304.88098,104.08761,9.75387,0.0752164,0.08327417,5.1935285,0,MPO338978,111,9,2000-2015,0.39,M-v,38h,MPCLINUX,9,-316155,2009 TW41,20150525
0,V6156,13.7,0.15,K161D,212.67026,353.8113,19.0717,10.55647,0.088313,0.08416017,5.157014,0,MPO338978,96,8,2003-2015,0.32,M-v,38h,MPCLINUX,9,-316156,2009 UW4,20150420
0,V6157,14.1,0.15,K161D,158.12531,190.28793,251.14195,6.15039,0.0807884,0.08151824,5.2678435,0,MPO341973,96,9,2001-2015,0.29,M-v,38h,MPCLINUX,9,-316157,2009 UT13,20150619
0,V6158,12.4,0.15,K161D,200.4312,170.89799,230.8033,27.70772,0.085483,0.08270982,5.2171262,0,MPO341973,163,10,2000-2015,0.47,M-v,38h,MPCLINUX,9,-316158,2009 UW26,20150619
0,V6159,14,0.15,K161D,132.07824,243.79446,223.19717,6.23381,0.0319043,0.0833191,5.1916613,0,MPO338979,71,7,2003-2015,0.33,M-v,38h,MPCLINUX,9,-316159,2009 UH29,20150513
0,V6160,14.1,0.15,K161D,134.61425,228.79429,229.00297,4.4801,0.0885259,0.08008034,5.3307149,0,MPO338979,69,8,2001-2015,0.4,M-v,38h,MPCLINUX,9,-316160,2009 UW51,20150522
0,V6161,13.8,0.15,K161D,170.91705,40.31376,16.6155,6.37662,0.1188034,0.08325243,5.1944323,0,MPO334717,84,8,2003-2015,0.39,M-v,38h,MPCLINUX,9,-316161,2009 UT76,20150319
0,V6162,13.6,0.15,K161D,183.36764,1.65812,56.15615,8.92185,0.1011347,0.08257195,5.2229318,0,MPO338979,127,9,1997-2015,0.4,M-v,38h,MPCLINUX,9,-316162,2009 UE108,20150522
0,V6163,14.1,0.15,K161D,243.2333,72.44588,281.78314,2.37106,0.0678757,0.08265393,5.2194778,0,MPO338979,71,8,2006-2015,0.27,M-v,38h,MPCLINUX,9,-316163,2009 VE46,20150425
0,V6164,14.4,0.15,K161D,144.50304,26.84229,83.23635,6.92514,0.0835331,0.08142519,5.2718559,0,MPO294627,68,6,2008-2014,0.31,M-v,38h,MPCLINUX,9,-316164,2009 VM71,20140429
0,V6165,13.3,0.15,K161D,116.5543,22.57133,104.72878,8.73144,0.0778739,0.08322262,5.195673,0,MPO341973,120,8,2003-2015,0.4,M-v,38h,MPCLINUX,9,-316165,2009 VP110,20150623
0,V6166,14.3,0.15,K161D,157.39215,182.28777,238.88682,4.80651,0.0903727,0.08095488,5.2922542,0,MPO291890,60,6,2004-2014,0.23,M-v,38h,MPCLINUX,9,-316166,2009 WQ1,20140324
0,V6168,14.1,0.15,K161D,256.45781,230.92071,106.36996,3.83649,0.0638036,0.08183377,5.2542936,0,MPO338979,79,7,2007-2015,0.3,M-v,38h,MPCLINUX,9,-316168,2009 WA57,20150524
0,V6169,14.2,0.15,K161D,121.75782,52.99527,67.42103,2.68126,0.0414947,0.07994992,5.3365104,0,MPO338979,84,8,2001-2015,0.33,M-v,38h,MPCLINUX,9,-316169,2009 WQ96,20150521
0,V6170,13.2,0.15,K161D,202.50847,315.39437,81.40102,15.61226,0.0552436,0.08255979,5.2234447,0,MPO345871,92,8,2002-2015,0.28,M-v,38h,MPCLINUX,9,-316170,2009 WV149,20150702
0,V6173,13.2,0.15,K161D,198.35111,314.73318,90.24893,15.42038,0.0860361,0.08085196,5.2967444,0,MPO338979,67,6,2002-2015,0.44,M-v,38h,MPCLINUX,9,-316173,2009 WB240,20150526
0,V6174,13.3,0.15,K161D,204.60673,323.43556,72.64207,8.38877,0.0896611,0.08289184,5.2094858,0,MPO338979,117,9,2002-2015,0.36,M-v,38h,MPCLINUX,9,-316174,2009 WM250,20150522
0,V6175,13.3,0.15,K161D,166.69373,265.23703,160.46024,11.82196,0.0717141,0.08398702,5.1640996,0,MPO338979,139,8,2002-2015,0.32,M-v,38h,MPCLINUX,9,-316175,2010 BM33,20150518
0,V6176,13.7,0.15,K161D,170.3423,353.85804,61.89693,13.30256,0.0809207,0.08152004,5.2677657,0,MPO338979,78,8,2002-2015,0.33,M-v,38h,MPCLINUX,9,-316176,2010 BB46,20150524
0,V6177,13,0.15,K161D,212.77721,240.45962,141.07246,11.8374,0.0110771,0.08461793,5.1383983,0,MPO338979,167,10,2003-2015,0.33,M-v,38h,MPCLINUX,9,-316177,2010 BW70,20150520
0,V6179,6.9,0.15,K161D,43.0648,226.04612,234.40367,19.22342,0.3152252,0.00574745,30.8664061,1,MPO260660,49,12,1989-2013,0.3,M-v,38h,MPCLINUX,000A,-316179,2010 EN65,20130313
0,V6206,15.1,0.15,K161D,252.11199,262.33345,92.21972,10.59277,0.242328,0.12692404,3.9213908,0,MPO338979,53,7,2002-2015,0.46,M-v,38h,MPCLINUX,8,-316206,2010 MU74,20150418
0,V6267,13.4,0.15,K161D,121.53592,14.2822,70.76959,8.58523,0.0924739,0.08359858,5.1800838,0,MPO338979,137,8,2002-2015,0.34,M-v,38h,MPCLINUX,9,-316267,2010 PW25,20150521
0,V6431,13.4,0.15,K161D,165.5891,350.05181,59.84188,29.49743,0.0901918,0.08496832,5.1242623,0,MPO338979,66,7,2003-2015,0.37,M-v,38h,MPCLINUX,9,-316431,2010 TH167,20150412
0,V6446,14,0.15,K161D,115.60045,194.32938,261.10601,6.25052,0.0824734,0.08529213,5.1112848,0,MPO338979,69,7,2002-2015,0.26,M-v,38h,MPCLINUX,9,-316446,2010 UT53,20150518
0,V6461,14,0.15,K161D,160.58275,105.28881,312.17097,7.78428,0.0733872,0.08356351,5.1815329,0,MPO288206,64,7,2001-2014,0.36,M-v,38h,MPCLINUX,9,-316461,2010 UQ91,20140228
0,V6472,15.6,0.15,K161D,251.87056,181.44547,189.58514,2.23837,0.2879866,0.12299992,4.0043573,0,MPO219092,70,4,2002-2012,0.36,M-v,38h,MPCADO,8,-316472,2010 VF14,20120119
0,V6484,13.1,0.15,K161D,192.08544,90.51227,282.84544,5.98156,0.0490972,0.08415688,5.1571484,0,MPO338979,169,10,2002-2015,0.32,M-v,38h,MPCLINUX,9,-316484,2010 VM61,20150425
0,V6508,13.2,0.15,K161D,141.2089,343.79774,84.83883,10.68401,0.0949313,0.08326694,5.193829,0,MPO338979,125,9,2003-2015,0.26,M-v,38h,MPCLINUX,9,-316508,2010 VD144,20150521
0,V6522,15.5,0.15,K161D,298.81868,225.98548,123.83176,3.2175,0.0717684,0.12658522,3.9283851,0,MPO345872,58,8,2001-2015,0.32,M-v,38h,MPCLINUX,8,-316522,2010 VP193,20150712
0,V6528,13.3,0.15,K161D,246.41424,254.16928,81.43681,14.67776,0.0259846,0.08320895,5.196242,0,MPO338979,90,8,1998-2015,0.36,M-v,38h,MPCLINUX,9,-316528,2010 VC202,20150511
0,V6536,14.5,0.15,K161D,131.83752,351.02857,105.81751,2.97444,0.1218794,0.08314917,5.1987323,0,MPO334718,51,7,1998-2015,0.31,M-v,38h,MPCLINUX,9,-316536,2010 WT35,20150317
0,V6537,13.6,0.15,K161D,120.72773,32.60751,75.38932,10.15775,0.0532136,0.08215829,5.2404487,0,MPO338979,96,7,2003-2015,0.33,M-v,38h,MPCLINUX,9,-316537,2010 WP58,20150525
0,V6538,13.2,0.15,K161D,130.90177,42.76951,61.84893,12.65288,0.0796587,0.08407284,5.1605845,0,MPO341974,139,8,2002-2015,0.3,M-v,38h,MPCLINUX,9,-316538,2010 WG67,20150610
0,V6539,15.5,0.15,K161D,150.76722,178.92031,346.03995,2.26219,0.0991325,0.12291368,4.0062303,0,MPO345873,96,8,2004-2015,0.33,M-v,38h,MPCLINUX,8,-316539,2010 WN68,20150812
0,V6550,12.9,0.15,K161D,111.18249,195.80424,286.9948,21.25641,0.0671954,0.08401422,5.1629847,0,MPO334718,74,9,2000-2015,0.44,M-v,38h,MPCLINUX,9,-316550,2010 XE81,20150328
0,V6551,14,0.15,K161D,125.37216,284.77272,191.13212,7.22405,0.0647177,0.08357373,5.1811105,0,MPO338979,78,8,2007-2015,0.31,M-v,38h,MPCLINUX,9,-316551,2010 XA84,20150524
0,V6552,13.8,0.15,K161D,83.88863,91.89215,64.71594,8.55028,0.0346721,0.08323699,5.1950749,0,MPO338979,106,8,2003-2015,0.25,M-v,38h,MPCLINUX,9,-316552,2010 XF87,20150524
0,V6553,12.9,0.15,K161D,147.59309,179.01569,262.26408,15.45153,0.0683307,0.08097827,5.291235,0,MPO338979,85,7,2007-2015,0.38,M-v,38h,MPCLINUX,9,-316553,2010 YT1,20150418
0,V6617,13,0.15,K161D,125.94797,17.12279,60.69673,11.03464,0.0527316,0.08388186,5.1684145,0,MPO338979,120,10,2001-2015,0.42,M-v,38h,MPCLINUX,9,-316617,2011 WJ46,20150421
0,V6624,12.7,0.15,K161D,111.50483,185.81211,267.43034,13.56214,0.0543389,0.08240214,5.2301047,0,MPO338979,149,11,2000-2015,0.39,M-v,38h,MPCLINUX,9,-316624,2011 WM88,20150424
0,V6626,13.6,0.15,K161D,71.09588,257.52994,236.49511,5.00178,0.0461095,0.08362894,5.1788298,0,MPO338979,120,12,1998-2015,0.33,M-v,38h,MPCLINUX,9,-316626,2011 WT90,20150417
0,V6629,12.9,0.15,K161D,175.39535,121.0787,268.43694,8.50495,0.046505,0.08420443,5.1552066,0,MPO338979,176,8,2002-2015,0.33,M-v,38h,MPCLINUX,9,-316629,2011 WR113,20150506
0,V6692,13.3,0.15,K161D,282.69256,107.31296,48.22604,9.37117,0.0558814,0.08457238,5.1402432,0,MPO372945,158,11,1996-2015,0.32,M-v,38h,MPCLINUX,9,-316692,1996 GX5,20151219
0,V6693,13.4,0.15,K161D,335.77092,29.82686,91.90697,13.07844,0.0420814,0.08261725,5.2210223,0,MPO372945,82,10,1996-2015,0.28,M-v,38h,MPCLINUX,9,-316693,1996 JU4,20151218
0,V6833,14,0.15,K161D,164.34533,328.36233,119.68047,13.18646,0.0710051,0.08432184,5.1504201,0,MPO341974,70,7,2000-2015,0.42,M-v,38h,MPCLINUX,9,-316833,2000 BC52,20150619
0,V6835,13.6,0.15,K161D,180.88621,96.59172,306.90804,8.55766,0.0506724,0.0800942,5.3301,0,MPO291892,67,7,2000-2014,0.23,M-v,38h,MPCLINUX,9,-316835,2000 CB101,20140323
0,V7051,14.6,0.15,K161D,325.72103,344.77808,336.93144,8.93975,0.1901725,0.12413827,3.9798397,0,MPO341975,80,10,2001-2015,0.39,M-v,38h,MPCLINUX,8,-317051,2001 SH60,20150622
0,V7078,13.3,0.15,K161D,88.31685,331.36619,46.78479,11.01268,0.1141768,0.08367425,5.1769603,0,MPO372947,139,13,2000-2015,0.42,M-v,38h,MPCLINUX,9,-317078,2001 SE253,20151218
0,V7121,13.6,0.15,K161D,106.17975,187.59188,145.44624,7.52109,0.0553001,0.08452898,5.1420028,0,MPO372947,102,12,1994-2015,0.3,M-v,38h,MPCLINUX,9,-317121,2001 TF258,20151221
